text,label
"['구글', '업로드', '속도', '4050', '나오다']",0
"['이다', '케', '받다']",0
"['증거', '없다', '소문', '있다', '소문', '있다', '뿐', '그', '이상', '도', '이하', '도', '없다']",0
"['나', '지금', '푸다', '꾸다', '옥', '여행', '중', '인데', 'ㅋㅋ']",0
"['년초', '부터', '액땜', '제', '대루', '네', '요', '강사', '님', '파이팅', 'ㅋㅋ']",0
"['셋', '다', '있다', '심지어', '비례', '한국', '당', '도', '있다', 'ㅋㅋㅋ']",0
"['문재인', '뒤', '를', '보다', '잡히다', '승리', '도', '글쿠']",0
"['디지털', '발전', '하다', '예견', '돼다', '일이', '지근', '데', '여자', '먼저', '찍다']",0
"['20190625961680511', '선동', '이다', '3', '심', '에서', '유죄', '라고', '다시', '2', '심다', '보내다']",0
"['말', '을', '그대로', '글', '로', '적다']",0
"['니', '말', '맞다', 'ㅋㅋ']",0
"['늘다', '컵', '이란', '말', '도', '쓰다', '주다', '함']",0
"['중간', '에', '수간', '생뭐', '야']",0
"['백프로', 'ㅋㅋ']",0
"['단지', '내', '수영장', '있다', '아파트', '관리', '비', '비싸다']",0
"['시작', '부터', '이미', '그렇게', '써다', '난독', '무슨']",0
['오'],0
"['자영', '업자', '니']",0
"['제대로', '보다', '도망치다', '감', '으로', '다', '고', 'ㅋㅋㅋ']",0
"['슨상님', 'ㅠㅠㅠ']",0
"['요', '양', '병원', '의사', '면허', '있다', '사람', '못', '구해', '서', '한의사', '치과의사', '데리다', '당직', '시키다']",0
"['쏘다', '엑소', '인기', '맴버첸', '일반인', '과', '과속', '으로', '인하다', '결혼', '소식', '을', '공지', '하다']",0
"['9등', '급은해석못해']",0
"['졸', '크다', 'ㅋㅋ']",0
"['갤럭시', '북', '플렉스', '사다', '존나', '좋다', '그냥', '거지', '새끼', '아니다']",0
"['수영복', '사다', '알', '고', '들어오다']",0
"['31', '운동', '안나', '서면', '불', '을', '지르다', 'ㅋㅋ']",0
"['쌀국수', '빼', '고우리', '보다', '나은', '게']",0
"['ㅇㄱㄹㅇ', '나다', '남자형제', '고', '와이프', '늘다', '여자', '형', '젠데', '가끔', '보다', '그냥', '존나', '답답하다', '때', '있다', '장인어른', '에게', '쿨하다', '남자', '다', '움', '을', '바라다', '건아', '니지', '만', '확실하다', '내딸', '고생', '시키다', '게라', '은연중', '진지하다', '느낌', '풍기면', '기분', '굉장하다', '안좋다', '남자', '든', '여자', '든', '다', '공평하다', '귀하다', '자식', '이라는', '개념', '많이', '부족함', '을', '느낌']",0
"['눕다', '가도', '되다']",0
"['얘', '특징', '옛날', '에', '이승환', '팬', '이다']",0
"['곧다', '그', '베', '베', '거리', '며', '몰려오다']",0
"['태권', '더박']",0
"['속보', 'ㅈ', '대다', 'ㅋㅋㅁㅈㅎ']",0
"['마스크', '쓰다', '이쁘다']",0
"['그런', '케이스', '아직', '까진', '결혼', '하고', '싶다', '않다', '보지', '우리나라', '연예인', '도', '그', '연령', '대', '라도', '결혼', '알다', '경우', '제법', '되다']",0
"['카케', '구루', '드라마', '같다']",0
"['주예지', '걸레', '아니다', '함부로', '하다']",0
"['제발', '좀', '조용하다']",0
"['저', '때', '안전', '이라는', '건', '생각', '도안', '하고', '하다', '때', '아니다']",0
[],0
"['점', '왜캐', '많다']",0
"['독재', '독재', '뭐', '박정희', '진짜', '독재자', '이다', '그때', '김대중', '김영삼', '부터', '숙청', '하다', '그리고', '나', '국민', '자다', '먹다', '잘살다', '해주다', '지도자', '독재', '든', '말', '든', '신경안', '쓰다']",0
"['십년', '묵다', '체증', '내려가다', '꺼억']",0
"['지지율', '3', '면', '석', '얻다', 'ㅋ']",0
"['밑', '지다', '보다', '본전', '이니까', 'ㅋ']",0
"['양심', '을', '걸다', '성형', '외과', '피부', '과', '가가', '치르다', '창', '출하', '냐', '그냥', '경제', '적', '인', '부가가치', '말다', '아니다']",0
"['그렇다', '그', '정도', '같다', '같다']",0
"['이혼', '녀', '남친', '빙의', '하다', '머', '일게이', '수준', '뻔하다', '제', '힛']",0
"['원하다', '해주다']",0
"['전두엽', '에', '브로카영역', '좌', '반', '구', '에베르', '키', '네', '영역', '있다']",0
['ㅈㅈㅂㅁㅈㅎ'],0
"['과학', '이다', '하다', '팀', '으로만', '나다', '얘', '보다', '티모', '베인', '마이', '가다', 'ㅈ', '같다', '얘', '라인', '전', '쎄다', '타도', '좋다', '캐리', '력', '도', '최상급', '근데', '캐릭터', '설계', '부터가', '던지기', '좋다', '들어서다', '하다', '애', '도', '한번', '씩', '던지다']",0
"['일본사람', '입다', 'ㅋㅋㅋ']",0
"['재능', '인데', '노력', '으로', '보이다', '마법', '아니다']",0
"['지지', '고', '볶다', '건가']",0
"['시체', '를', '야산', '에', '유기', '려고', '끌', '고', '올라가다']",0
"['에서도', '저렇게', '지우다', '넣다', '하다', '자유롭다', '사회', '분위기', '카', '역시', '갓', '본형', '님']",0
"['자식', '잃다', '부모', '슬픔', '깊이', '를', '어찌', '헤아리다', '다만', '하느님', '사랑', '하다', '일찍', '데리', '고', '가다', '종교', '적', '신념', '에서나', '오다', '발상', '과', '발언', '자체', '를', '납득', '하다', '가요', '저', '납득', '하다', '없다', '하다', '없다', '국민학교', '시절', '그', '어리다', '들다', '때', '도', '충격', '이다', '본문', '내용', '과', '비교', '가보다', '따르다', '수도', '틀리다', '그런', '신념', '을', '저', '꼬집다', '겁니다']",0
"['할부', '원금', '0원', '인데', '69', '요', '금제', '69000원', '이라고']",0
"['내', '꼬', '랑', '내', '를', '안', '맡다', '뭔가']",0
"['서대문', '어떻다']",0
"['반', '일', '반', '북']",0
"['편의점', '알바', '존내', '고', '소득', '직', '아니다']",0
"['정신', '적', '으로', '쇼크', '받다', '잘알다', '변호사', '알다', '손배', '청구', '갈다', 'ㅋㅋ']",0
"['내다', '그냥', '조금', '짜증나다', '마음', '으로', '전화하다', '환불', '요구', '나', '다른', '요구', '도', '없이', '음식물', '을', '쓰레기봉지', '에', '버리다', '사진', '까지', '올리다', '상황', '을', '말다', '임']",0
"['그리다', '페', '도아', '님', 'ㅡㅡ', '그냥', '일본엔', '이렇다', '있다', '충격', '적', '이고', '신기하다', '오다', '임']",0
"['와이', '정도', '면', '뭐', 'ㅎㄷㄷ', '친구', '도', '못', '알아보다', 'ㄷㄷ', '살', '도', '덤', '으로', '빼다', '화장', '하고', '헤어', '도', '바꾸다']",0
"['이정재', '이르다', '가리다']",0
"['ㅋㅋ', '말', '그대로', '개판', '이네']",0
"['7년', '대환란', 'ㅡ', '휴거', 'ㅡ', '오랜', '기간', '방치', '되다', '지상', 'ㅡ', '진정하다', '천년왕국', '건립', '아니다']",0
"['게', '맞다']",0
"['그래서', '어디서', '만나다']",0
"['대기', '없다', '매일', '매일', '출석', '도장', '찍다', '가입', '고', '되다', '살다', '임', '그래서', '시계', '주인', '을', '고르다', '말', '이나', '옴']",0
"['ㅇㅇ', '어리다', '때', '해보다']",0
"['남', '신경안', '쓸다', '45만원', '내고옆좌석두개전부사버려라']",0
['감사하다'],0
"['일상생활', '이나', '직장', '생활', '에서', '말', '이지']",0
"['그래도', '또', '뽑다']",0
"['군생활', '고통', '을', '공감', '기', '위해', '서', '입대', '여친']",0
"['기술', '진짜', '끝내주다', '난', '100만원', '정도티비면만족함']",0
"['도둑', '한테', '개꿀', '일수', '도', 'ㅋㅋㅋ', '사람', '저렇게', '많다', '주변', '어슬렁거리다', '수상하다', '보이지', '않다']",0
"['모', '솔', '많이', '있다']",0
"['이국', '종교', '수급', '의중', '증', '외상', '전문의', '를', '말다', '석', '선장', '때', '국내', '에', '총상', '을', '치료', '하다', '의사', '별로', '없다', '그때', '막', '이국', '종', '교수', '이름', '떠오르다', '그렇다']",0
"['근데', '수학', '을', '자다', '한다는', '게', '수학', '자체', '실제', '로', '쓸다', '아니다', '그런', '쪽', '으로', '지능', '좋다', '거', '자', '나']",0
"['소련붕괴', '아프리카', '카리브', '태평양', '지역', '신생', '독립국', '급증']",0
"['100일', '베충']",0
"['근', '데인', '서울', '4년', '제기계과같은과도용접하지않냐']",0
"['라면', '모르다', '햄버거', '맞다', '빵', '탄수화물', '고기', '단백질', '양파', '상추', '토마토', '비타민', '담당', '여기', '서', '토마', '도', '한장', '끼울다', '거두', '장', '끼우다', '등등', '채소', '더', '넣다', '감', '튀다', '콜라', '안', '먹다', '건강', '에', '안좋다', '없다']",0
"['뭐', '다른', '지', '설명', '안', '해주다', '특징']",0
"['제발', '요']",0
"['대한민국', '주적', '청와대', '와', '국회의원', '정치인', '이다']",0
"['텔레토비', '이후', '로', '이렇게', '흥분', '한적', '처음', '이다', '앜']",0
"['마르다', '글래머', 'ㅇㅂㅇㅂ']",0
"['도대체', '질의', '차이다', '뭘', '기반', '구분', '인지', '알다', '없다', '환경', '라면', '동의']",0
"['안', '밝히다']",0
"['난', '스페츠나츠', '요원', '이다', '이기']",0
"['저', '게', '선생', '이야', '경찰', '뭐', '나다', '기', '한테', '풀다', '버리다']",0
[],0
"['거기', '서한', '9년', '차되면영주권신청하던지']",0
['틀리다'],0
"['남양주', '나', '남양', '이나', '개돼지']",0
"['두', '루킹', '뭐', '잘못', '이냐', '고', '잘못', '이지', 'ㅋ', '어쩌라고']",0
['달다'],0
"['아따', '거', '시기', '허다']",0
"['솔직하다', '박', '그네', '탄핵', '시', '여론', '에서', '담배값', '인', '상이', '상', '당부', '분', '영향', '을', '미치다', '맞다']",0
"['자율', '주행', '하나로', '밥', '벌다', '먹다', '테슬라', '맨', '끝', 'ㅋㅋㅋ', '신뢰', '성', '좀']",0
"['모', '유강', '강물', '추천', '좀', 'ㅇㅇ']",0
"['1등', '세입자님이네']",0
"['진교', '상대', '하다', '때', '빡치다', '편', '먹다', '탱', '킹', '짱', '임']",0
"['네', '다음', '순', '시', '충']",0
"['알리다', '레오', '뉴스', '공장', '도구', '독하다', '임']",0
"['의사', '사', '명감', '물론', '중요하다', '그것', '보다', '먼저', '의사', '이윤', '추구', '되어다', '다']",0
"['카트리지', '로', '살다', '숍', '에서', '다운', '받다', '고민', '되다']",0
"['미안하다', 'ㅠㅠ', '잘', '먹다']",0
"['맞다', '논란', '되다', '세상']",0
"['무슨', '영화', '에서나', '보다', '같다', '벌레', '많이', '볼거', '다']",0
"['눙', '물이', '보다', '노무현', '형님']",0
"['도움', '되다', '하다', '아니다', '본인', '뿌듯하다', '기부', '를', '하니', '저리', '되다']",0
"['4', '칙', '연산', '공부', '중']",0
"['다시', '생기', '면', '의치', '약수']",0
"['갑자기', '칼부림']",0
"['사', '다가', '굽다', '먹다', '되다', '그것', '조차', '귀찮다', '건가']",0
"['젊다', '아줌마', '저런', '사람', '많다', '악랄하다']",0
"['우리', '도', '홧병', '으로', '죽다', '당', '신', '때문', '에']",0
"['나름', '아끼다', '프레임', '인데', 'ㅠㅠ']",0
"['저', '정도', '면', '몇', '냐', '승', 'ㄴ', '170', '라고', '하다', '때']",0
"['주식', '않다', '돈버', '건데']",0
"['시대', '를', '감안', '하고', '보다', '영화', '있다', '아니다', '영', '와', '가다']",0
"['ㄴㄴ', '10년', '짬으론아직비비기힘듬']",0
"['글', '고', '엤날', '에', '종합', '이벤트', '경기', '로', '웰터급', '3', '류', '선수', '랑', '하리', '랑', '붙다', '적다', '하리', '그', '라운드', '에서', '순삭', '당하다', 'ㅋㅋ']",0
"['거의', '100', '알', '정도', '되다']",0
[],0
"['ㅇㅂ', '늘다', '글', '좀', '길다', '나누다', '올리다', '위치', '하고', '가다', '상호', '정도', '알다', '주다', '좋다', '그렇다', '나중', '에', '찾아가다', '수월하다', '정말', '좋다', '그래도', '한가지', '알', '게', '된거', '안동', '짜다', '만물', '통달', '고', '다니다']",0
"['사실', '희생', '정신', '있다', '고의', '대', '에서', '내신', '1등', '급따는거아니고노벨의학상따는거아니잖아그냥잘난놈이사람을살리는거야그뿐이야']",0
"['찌찌', '오랜', '만', '에', '들다', '웃기', '당']",0
"['그렇다', '어디서', '무슨', '과정', '배우다', '되다', '코딩', '인가', '뭔가', '그거', '냐', '아니다', '포토샵']",0
"['병', '당', '3만', '이면평타니까사서펴라']",0
"['진짜', '비행기', '만큼', '시행착오', '많이', '격', '대중교통', '있다', '창문', '네모', '낳다', '만들다', '모서리', '크랙', '가다', '공중', '분해', '동그랗다', '창문', '안', '에', '구멍', '조금', '안', '뚫다', '압력', '으로', '공중', '분해', '짐', '넣다', '곳', '뚜껑', '설계', '미스', '로', '공중', '분해', '60년', '대부터', '70년', '대까지여객기베타테스트였음']",0
"['야수', 'ㅇㅈ', '이지']",0
"['화정', '인가요']",0
"['중일', '에', '언론', '있다', 'ㅋㅋ']",0
"['현', '타']",0
"['그', '또한', '지나', '간', '다', '마음', '을', '조금', '내려놓다', '보다']",0
['우웩'],0
"['이재명', '이번', '처음', '이냐']",0
"['설마', '합방', '까지', '하다', '자고', '면', '주제넘다', '짓', '이고']",0
"['추', '스리', '고', '눕다', '대구', '경북']",0
"['안', '써다', '보다', '모름', 'ㅁㅈㅎ']",0
"['골든', '래브라도', '잉글리쉬', '말다', '잘', '모르다']",0
['김치'],0
"['뭘', '잘', '못', '하다']",0
"['저', '말뜻', '표', '주다', '그', '돈', '으로', '신', '청사', '나', '짓다', '의미']",0
"['닭고기', '맛']",0
"['천진난만하다', '좋다']",0
"['내', '도요다', '4', '혼다', '파일럿', '키', '텔류', '현', '대', '저', '거', '이렇게', '시', '승해', '보다', '펠', '리가', '재다', '딸리다']",0
"['비교', '야', '안되다', '부부', '교사', '퇴직', '후', '에', '달', '에', '700', '이상', '들어오다', '보더', '라']",0
"['난', '인터넷', '접수', '후', '10일', '후됐다고전화와서']",0
"['아르', '유베', '다', '안', '모이다', '그게', '회식', '인가요', '혼밥', '이지']",0
"['하다', '카페', '첨부파일', '도', '다', '검열', '하다', 'ㅋㅋ']",0
"['거', '무슨', '아이디', '같다', '않다']",0
"['미신', '당', '에서', '금태섭', '데리다', '싸다']",0
"['양', '200', '그람', '대', '난', '걍', '편의점', '도시락', '이양', '많다', '좋다']",0
"['2', '전', '만해', '도', '나경원', '조금', '앞서다', '전문가', '동작', '을', '지역구', '60', '대', '이상인', '구가', '늘어나다', '힘들다', '하다']",0
"['에이스', '네']",0
"['지금', '몇', '년', '째', '1', '위', '야']",0
"['엄청', '차', '깁다', '물살', '쌔', '서', '거의', '다', '죽다', '암튼', '자살명소', '임']",0
"['쿠마몬', '컨셉', '배', '끼다', '방송', '면', '재밌다', 'ㅋ']",0
['그닥'],0
['맛없다'],0
"['어차피', '유튜브', '서', '주다', '한국', '사람', '이돈', '주다', '아니다']",0
"['더뉴', '파사', '트', '가가', '성비', '갑임', '소나타', '5', '에', '비비다', '크기', '의전', '륜', '세단', '에', '신차', '3050', '으로', '뿌리다', '1년', '된차', '2천', '800', '안', '으로', '살다', '이력', '없다', '완전', '무사', '고', '주행', '거리', '만', '안팍', '지금', '600', '할인', '중', '인어', '코드', '인가', '캠리', '3천초', '반에신차가능하고']",0
"['네', '다음', '잠홋']",0
"['자식', '보다', '걱정', '이네']",0
"['신천지', '니', '들이다', '반격', '면', '하다']",0
"['브라운', '전', '기', '면도기', '오다', '아침', '에', '바쁘다', '습', '식', '면도', '언', '제하', '냐']",0
"['거지', '양', '아치', '어디가', '겠다']",0
"['진실되다', '느껴지다', '화이팅']",0
"['같다', '주제', '로는', '진중권', '변희재', '기기', '힘들다', '다른', '주제', '모르다']",0
['가다'],0
"['그', '대표', '적', '인', '예', '가문', '재인']",0
"['벌레', '불쌍하다', '우짜', '냐']",0
"['ㄴㄴ', '그냥', '하다', '논닉', '도구로', '디지탈', '산다', '키', '잘생기다', '편', '인데', '머', '하노', '인물', '아깝다', '인생', '짧다']",0
"['싼타모', '페리']",0
"['쉼표', '너무', '많이', '써다', '안좋다', '건', '데남', '용하다']",0
"['무죄', '무죄', '무죄', '1']",0
"['암튼', '도살', '장', '가다', '귀신', '같이', '알다']",0
"['비싸다', '시키다', '먹다', '가다', '사가다']",0
"['일단', '집', '흙임', '그리고', '내', '직업', '안정', '적', '이고', '괜찮다', '기다', '그렇다고', '민간', '대기업', '처럼', '고', '연봉', '도아', '니', '고']",0
"['쓸다', '보다', '서다']",0
"['홍성', '핑크', '당', '만', '뽑다', '동네']",0
"['사형', '보다', '더', '크다', '벌이', '네']",0
['인동'],0
"['그때', '까지', 'ㄱㄱ']",0
"['12', '살다', '면', '뒤지다']",0
"['다', '보험', '처리', '되다']",0
"['넘다', '귀엽다']",0
"['카페', '에서', '보다', '서킷', '많이', '타', '시', '분', '캠버', '조절', '하다', '분', '많다']",0
"['기록', '을', '찾아보다', '국도', '식인', '있다']",0
[],0
"['훗', 'ㅋ']",0
"['머리', '숱', '에', '인색', 'ㅋ']",0
['현명하다'],0
"['난', '인터넷', '발달', '되다', '혼자', '하다', '취미', '거리', '즐기다', '거리', '많아지다', '연애', '에', '대한', '절실', '함', '줄어들다', '한몫', '다', '고봄']",0
"['젊다', 'ㅁ', '은애', '노', '상관', '이네']",0
"['니', '의견', '그냥', '좌좀', '을', '만나다', '모든', '자영', '업자', '그런', '거', '처럼', '일반', '화하다']",0
"['저렇게', '안', '하다', '나중', '에', '분명', '다른', '나라', '에게', '뒤지다', '씌우다']",0
"['여', '틀다', '요지', '젊다', '사람', '은근', '히', '안', '보다', '거지']",0
"['경남', '남해', '쪽', '통영', '거제', '남해', '사천', '뭐', '이런', '동', '네', '일', '듯']",0
"['예쁘다', '넘어가다']",0
"['일본', '이미', '30', '갈다', '1', '위노', '인', '국', '이다', '한국', '2040년', '쯤달성될예정그러니까한국이정확히일본의', '20년', '뒤를밟고있는거지일할수밖에없음전체인구의', '3분', '1', '논', '달다', '국가', '적', '으로', '엄청나다', '손해', '임']",0
"['괜히', '서울시장', '박', '한테', '대선', '때문', '한테', '국민의당', '박', '한테', '바르다', '미래', '유손', '한테', '등골', '까지', '빨', '먹히다']",0
"['그렇다', '쓰레기', '뭐', '어떻', '게', '라고']",0
"['신속하다', '게다', '밖', '으로나', '가다', '기만', '하고', '있다', '대부분', '살수', '있다']",0
"['이런', '곳', '많다', '되다', '이렇다', '곳', '너무', '적다', '문제', '네']",0
"['돼다', '김씨', '일절', '만해', '내일', '또한', '삽', '푸다', '쉬다', '지안', '그렇다']",0
"['저', '사람', '도', '최소', '월', '3천', '은벌텐데꼴랑', '9', '급하다', '저기', '앉다', '쟤', '네', '들이다', '얼마나', '같잖다', '보이다']",0
['ㅋㅋ'],0
"['같다', '생각', 'ㅇㅂ']",0
"['헤비', '구', '스', '다운', '미만', '잡', '이다', '여러분']",0
"['하다', '느껴지다', '경제', '발전', '도']",0
"['힘내다', '조국']",0
"['그냥', '민찌', '기계', '에다', '갈아', '버리다']",0
"['유익하다', '정보', 'ㅇㅂ']",0
"['우리', '집다', '냉동고', '만', '파먹다', '몇', '달', '살긋', '던데']",0
"['잘', '못', '하다', '없다', '도제', '대로', '못', '하다', '뭐', '있다']",0
"['내', '생각', '이지만', '프랑스', '처럼', '모두', '셧다운', '하다', '되다', '봄', '너무', '오버', '하다', '하다', '이런', '경우', '오버', '하다', '낫다', '같다']",0
"['부들', '부들대다', '건너', '인데']",0
"['지금', '36만']",0
"['삼', '제', '일', '검']",0
"['타고나다', '노력', '이라는', '데일', '단', '기럭지', '타고나다', 'ㅆㅅㅌㅊ']",0
"['우리', '이니', '하다', '싶다']",0
"['저', '여자', '이름', '김세연', '인데']",0
"['맛', '에', '일베', '하다', '아니다']",0
"['원래', '사람', '뇌', '라는', '게']",0
"['스윙스', '사진', '벽', '이랑', '문', '쪽', '굴곡', '보다', 'ㅋㅋ', '보정', '을', '좀티', '안나', '게', '하다', '저건', '뭐', '냐', 'ㅋㅋ']",0
"['주작', 'ㅁㅈㅎ']",0
"['진짜', '땡기다', '네', '국수']",0
['붐업'],0
"['통일', '언제', '되다']",0
"['입소', '기념']",0
"['시간', '을', '낭비하다', '죄']",0
"['바로', '등록', '하다']",0
"['저런', '소리', '하다', '때', '민망하다', '생각', '알다', '건가']",0
['ㅋ'],0
"['슈마훠', 'ㅋㅋ']",0
"['난데나', '도키', '165', 'ㅋㅋㅋ', '머리', '만반', '삭이다']",0
"['박근혜', '때', '진박', '마케팅', '생각나다']",0
"['매', '가약', '인', '을']",0
"['너', '어떻다', '하다', '구원', '받다', '알', '고', '있다']",0
"['저', '게', '나라', '냐']",0
"['주작', '같다', '그리고', '성욕', '남자', '당연하다', '욕구', '인게', '맞다', '여러분', 'ㅋㅋㅋ']",0
"['제', '이런', '거', '보다', '그렇다', '함']",0
"['소', '오름', '내', '글', '보다', '망상', '오지', '네']",0
['심각하다'],0
"['실무', '로', '게', '아니다']",0
"['김', '트루', '디씨', '네임드', '야']",0
"['9', '편', '에서는', '거의', '안나', '옴', '그나마', '다행']",0
"['야간', '자율학습', '모집', '병자', '원', '입대']",0
"['글수', '0']",0
"['ㅋㅋ', '개', '터지다']",0
"['죽', '이라고', '건너다']",0
[],0
"['오다', '같다', '경상도', '지만', '좀', '다르다', '디다']",0
"['20', '가계', '속', '제곱', '제곱', '으로나', '가다', '생각', '알다']",0
"['오다', '오늘', '2', '번', '째', '댓글달다', '하다', '차다', '훌륭하다', '아내', '분', '이다', '서로', '를', '위', '게', '느껴지다']",0
"['국밥', '아줌마', '많이', '하다', '알다', '과거', '개', '쭈글']",0
"['꼬', '우시', '면', '너', '도', '공부', '하다', '의사', '되다', 'ㅋㅋ']",0
"['유투브', '뭐', '나', '검색', '면', '수많다', '리뷰', '어', '들뜨다', 'ㅋㅋ']",0
"['헌법', '조문', '을', '다시', '한번', '상기', '하다', '좋다']",0
"['너', '왜', '나', '괴롭히다']",0
"['애니', '도', '다', '현실', '반영', '이다', 'ㅋㅋ']",0
"['무려', '국가', '기관', '에서', '표절', 'ㅋㅋ', '씹다', 'ㅋㅋㅋ']",0
"['공지영', '김제동', '하리수']",0
"['신', '발머', '임개', '이쁘다']",0
"['사회', '혼란', '조', '장하다', '무리수', '던지다', '임']",0
"['경', '험담', '이냐', 'ㅋㅋㅋ']",0
"['나', '문재인', '임기', '를', '채우다', '하다', '걸', '로', '보임']",0
"['폰', '파다', 'ㅋㅋ']",0
"['그리고', '초딩', '중딩', '도', '아니다', '고등학생', '걸', '모르다']",0
"['말', '하다', '놀리다', '야', '그', '안함']",0
"['베트남', '여행지', '추천', '해달', '래서', '푸꿕', '추천', '데']",0
"['엄마', '부대', '청년', '단체']",0
"['채널에이', '나름', '중', '도', '아니다']",0
"['매', '너', '제로', '어', '케', '알다', '당신', '천재']",0
"['회식', '이라', '잖다', '슴']",0
"['일', '1', '베', '에서', '본', '글', '만', '보다']",0
"['지', '이이이', '잉']",0
"['그래서', '나다', '한번', '시키다', '먹다', '보다']",0
"['광분', '군중', '이마트', '에서', '빠', '따다', '들다', '몰리다', '꾼']",0
"['똥줄', '타다']",0
"['지', '졋스', '아니다']",0
"['외다', '불체', '자', '에', '아무렇다', '경각', '심다', '없다', '데']",0
"['절', '대위', '에', '말', '듣다', '범죄', '다', '실행', '순간', '철', '컹철컹', '이야', '명', '심해']",0
"['음주운전', '더', '망신', '아니다']",0
"['회원', '탈퇴', '어떻다', '하노']",0
"['그냥', '프레임', '전환']",0
"['제발', '외질', '이랑', '듀오', '하다', '보여주다']",0
"['저', '거', '되다', '들어가다']",0
"['권영진', '시장', '관련', '이슈', '같다', '관심', '도', '없다']",0
"['저', '1', '라는', '숫자', '너무', '마음', '아프다', 'ㅠㅠ']",0
"['말좀', '듣다']",0
"['그땐', '부사관', 'ㅎㅌㅊ', '직업', '누가', '냐', '마인드', '이다']",0
"['선관위', '개표', '해', '라', '전자', '개표', '못', '믿다']",0
"['21', '세기', '를', '살다', '인간', '어찌', '리도', '미개하다', '단말', '인가', '조선', '이나', '대한민국', '이나', '바뀌다', '없다']",0
"['에어팟', '쓸리다', '아이폰', '쓴다', '사실', '상', '에어팟', '본체', '임']",0
"['부동산', '부다', '지다', '댐', '국가', '에', '아무런', '이득', '없다', '그', '대신', '사업가', '좀', '풀다']",0
"['보신탕', '집', '에', '파다', '아니다', '모란시장', '에', '자리', '펴다', '파다']",0
"['말', '어디가', '이석기', '옹호', '냐', '고', 'ㅋㅋ', '그걸', '말', '라고']",0
"['예배', '를', '안', '드리다', '영업', '되다', '않다', '망하다', '표현', '을', '저리', '어렵다', '하다']",0
"['통신', '요금', '연체', '몇', '년', '지나다', '소멸', '되다']",0
"['너희', '가족', '이라고', '생각', '해보다']",0
"['진중권', '사랑', '이다']",0
"['뭘', '중국', '을', '끄다', '그래그래', '보다', '조선', '과', '별', '차이', '가어', '없다', '저건', '조선', '에서도', '흔', '한일', '아니다']",0
"['구단주', '조단', '재산', '2조', '아닌가']",0
"['끼리끼리', '모르다']",0
"['2년', '제지잡경영많던데']",0
"['랜선이없', '나']",0
"['전설', '딸카', '게', '사건']",0
"['정부', '총리', '고위', '관리', '에', '무능', '죠']",0
"['진중권', '띄우다', '이제', 'ㅁㅈㅎ']",0
"['그리고', '다시다', '원래', '대로', '안', '돌아가다']",0
"['패딩', '캐나다구스', '노비', '스미다', '씹다', '잡', '이다', '몽클', '무슨', '너클', '맥케이', '지', '스톤', '등등', '다', '꺼지다', '캐다', '말다', '되다']",0
"['보르', '릉보르릉']",0
"['아니다', 'ㅋㅋ', '가보다', '햇', '냐']",0
"['알다', '리미', '확보', '로', '충돌', '차', '과실', '크다']",0
"['자식', '키우다', '망하다', '화분', '이라도', '자다', '키우다', '보다']",0
"['취하', '려고', '마시다', '술', '이지', '빡', '대가리', '야']",0
"['비교', '불가', '용접', '이지']",0
"['두다', '닉', 'ㅇㅂ']",0
"['내', '분신', '을', '만들다', '욕구', '잇다']",0
"['타겟', '시키다', '뒤지다', '맞다', '솔샤르', '아래', '에서', '반', '시즌', '을', '말', '거임']",0
"['지도', '지겹다', '딴', '짓', '다', '걸리다', '시간', '추가', 'ㅋㅋㅋ']",0
"['물량', '없다', '못', '파다']",0
['143'],0
[],0
"['저', '거만', '지는', '거여', '자', '냐']",0
"['착하다', '착하다', '일베', '빛', '이다', 'ㅇㅂ']",0
"['오다', '꾸다', '주관', '적', '이기다', '엑', '퀴', '안좋다']",0
"['대한민국', '최고']",0
"['너', '나', '좀', '보다']",0
"['쓰레기통', '에']",0
"['잘살다', '동네', '일수록']",0
"['그래서', '일본', '백화점', '이런', '고급', '슈퍼', '도', '타겟', '을', '젊다', '층', '보다는', '부자', '노인', '으로', '공략', '중']",0
['하다'],0
['하다'],0
"['그', '클럽', '도보', '니깐', '축구', '농구', '같다', '스포츠', '아니다', '육상', '복싱', '가라데', '등등', '다양하다']",0
"['근데', '이건', '새롭다', '온', '부장', '말', '도', '들다', '보다', '되다', 'ㅁㅈㅎ']",0
"['그냥', '너희', '끼리', '라', '도해']",0
"['저', '역시', '윤', '짜장', '을', '지지', '하다', '지', '금은', '반성', '을', '하다']",0
"['그래그래', '고생', '하다']",0
"['지', '이이', '잉', '나', '가디', '지라']",0
[],0
"['일', '본', '이군', '대', '를', '가다']",0
"['17억', '임대료면세금을얼마내냐']",0
"['우리', '나미', '쿡', '이나', '그리다', '다르다', '많다', '않다']",0
"['친구', '를', '보다', '수준', '이나', '오다', '맞다', 'ㅅㅌㅊ']",0
"['살아나다', '나다', '복지', '정책', '에', '반대', '지는', '않다']",0
"['저', '거', '존나', '비싸다', '어떻다', '중딩', '이입', '고', '오다', '얼마', '냐', '고물', '어보', '니까', '70', '장', '주다', '하드', '라', 'ㄷㄷ']",0
['ㄹㅇㅋㅋ'],0
"['일', '본', '에이', '형', '나', '란데', 'ㅋㅋ', '한국', '실권', '오형', '비', '형', '쥐다', '이형은', '노예', '고']",0
"['정상', '도', '소량', '검', '추다', '되다']",0
"['두', '달뒤', '에', '쥼', 'ㅎㅎㅎ']",0
